Feature ID	Taxon	Confidence
RS-GCF-018423175.1-NZ-JAFHEI010000011.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Klebsiella_724518; s__Klebsiella spallanzanii	1.0
AJ318909	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae_367444; g__Paenibacillus_J_366884; s__Paenibacillus_J_366884 anaericanus	1.0
MJ030-2-barcode58-umi20796bins-ubs-31	d__Bacteria; p__Bdellovibrionota_E; c__Bdellovibrionia_A_473294; o__; f__; g__; s__	1.0
AF019037	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Hydrogenophaga_590395; s__Hydrogenophaga intermedia	1.0
MJ034-1-barcode34-umi15268bins-ubs-20	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Chungangia; s__	1.0
MJ031-1-barcode27-umi16690bins-ubs-27	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Ohtaekwangia; s__Ohtaekwangia flava	1.0
MJ031-2-barcode61-umi741bins-ubs-370	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__172606-1; g__Rhodocytophaga; s__Rhodocytophaga rosea	1.0
MJ031-2-barcode61-umi12811bins-ubs-36	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Niastella; s__	1.0
MJ032-2-barcode71-umi9390bins-ubs-48	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__VBAR01; s__VBAR01 sp005882315	1.0
MJ020-1-barcode44-umi51823bins-ubs-8	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Mobilitalea; s__	1.0
MJ032-1-barcode26-umi39290bins-ubs-9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Lacibacter; s__	1.0
MJ020-1-barcode31-umi145139bins-ubs-3	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae_433871; g__PSRF01; s__	1.0
MJ030-2-barcode58-umi113434bins-ubs-4	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__VFKE01; s__VFKE01 sp009885695	1.0
MJ030-2-barcode58-umi103126bins-ubs-3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__; s__	1.0
MJ032-1-barcode26-umi56351bins-ubs-5	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Opitutaceae; g__Lacunisphaera_756365; s__Lacunisphaera limnophila	1.0
EU723082	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501637; f__Kaistiaceae_501637; g__Kaistia; s__Kaistia terrae	1.0
MJ033-1-barcode36-umi32493bins-ubs-7	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__20CM-2-55-15; f__20CM-2-55-15; g__DSPE01; s__DSPE01 sp011046715	1.0
MJ030-2-barcode58-umi17036bins-ubs-39	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Terrimonas_941540; s__	1.0
MJ020-1-barcode44-umi66952bins-ubs-6	d__Bacteria; p__Bdellovibrionota_E; c__Bacteriovoracia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Bacteriovorax; s__Bacteriovorax stolpii	1.0
Y14595	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Tetrasphaera_A_390453; s__Tetrasphaera_A_390453 veronensis	1.0
MJ034-2-barcode60-umi6713bins-ubs-35	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Flavisolibacter_B; s__	1.0
RS-GCF-000426185.1-NZ-AUEW01000025.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas; s__	1.0
MJ010-1-barcode26-umi20698bins-ubs-29	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Propionisporales_41694; f__Propionisporaceae_41694; g__Pelosinus; s__Pelosinus propionicus	1.0
KT962171	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Lysobacter_A_615995; s__Lysobacter_A_615995 rhizophilus	1.0
MJ033-1-barcode36-umi41758bins-ubs-3	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae_433871; g__PSRF01; s__PSRF01 sp002427845	1.0
MK397782	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Arenimonas_613591; s__Arenimonas terrae	1.0
AB109887	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_F; s__Pseudomonas_F furukawaii	1.0
RS-GCF-900101575.1-NZ-FMUZ01000094.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_E_647464; s__	1.0
MJ034-1-barcode33-umi16589bins-ubs-17	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Parafilimonas; s__	1.0
LC224297	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae; g__Micromonospora_H_372070; s__Micromonospora_H_372070 azadirachtae	1.0
MJ034-2-barcode60-umi2075bins-ubs-204	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Niastella; s__	1.0
DQ345443	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Dermatophilaceae_390796; g__Phycicoccus_A_390391; s__Phycicoccus_A_390391 jejuensis	1.0
MJ030-1-barcode42-umi17304bins-ubs-27	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Anaerocolumna; s__	1.0
MJ031-1-barcode30-umi33310bins-ubs-6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__; s__	1.0
MJ010-2-barcode71-umi81773bins-ubs-6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Chryseolinea; s__Chryseolinea serpens	1.0
MJ033-1-barcode36-umi2680bins-ubs-148	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Chryseolinea; s__	1.0
MJ034-1-barcode40-umi11427bins-ubs-30	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__	1.0
MJ020-2-barcode71-umi131bins-ubs-943	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter_A; s__	1.0
MJ030-1-barcode42-umi19782bins-ubs-25	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Koribacteraceae; g__Koribacter; s__	1.0
MJ020-2-barcode52-umi37510bins-ubs-12	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Chryseotalea; s__	1.0
MJ034-2-barcode59-umi2911bins-ubs-140	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter_A; s__	1.0
MJ034-1-barcode25-umi3168bins-ubs-237	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Crocinitomicaceae; g__Fluviicola; s__Fluviicola taffensis	1.0
KM030577	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter_A; s__Mucilaginibacter_A ginsengisoli	1.0
MJ010-2-barcode71-umi33248bins-ubs-16	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574758; g__; s__	1.0
MJ020-2-barcode52-umi12369bins-ubs-43	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methylotenera_A_557637; s__Methylotenera_A_557637 versatilis	1.0
MJ034-1-barcode29-umi11177bins-ubs-31	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaera; s__Pedosphaera parvula	1.0
G001784565	d__Bacteria; p__Cyanobacteria; c__Vampirovibrionia; o__Gastranaerophilales; f__UBA9579; g__GWF2-37-15; s__GWF2-37-15 sp001784565	1.0
MJ030-2-barcode60-umi82908bins-ubs-9	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Propionisporales_41694; f__Propionisporaceae_41694; g__Pelosinus; s__	1.0
MJ030-2-barcode59-umi36402bins-ubs-19	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__VadinHA17_877549; g__; s__	1.0
MJ034-1-barcode40-umi12319bins-ubs-28	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Dinghuibacter; s__	1.0
MJ033-1-barcode37-umi42540bins-ubs-3	d__Bacteria; p__Bdellovibrionota_E; c__Bdellovibrionia_A_473294; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__Bdellovibrio bacteriovorus_E	1.0
KR698371	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Lysobacter_A_615995; s__Lysobacter_A_615995 humi	1.0
MJ032-2-barcode60-umi78573bins-ubs-4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter_A; s__Mucilaginibacter_A defluvii	1.0
MJ034-1-barcode33-umi20330bins-ubs-10	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Ohtaekwangia; s__Ohtaekwangia flava	1.0
MJ010-2-barcode72-umi22789bins-ubs-27	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caedimonadales; f__; g__; s__	1.0
MJ030-1-barcode25-umi65987bins-ubs-7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767; f__B-17BO; g__UBA2475; s__UBA2475 sp002319075	1.0
MJ030-2-barcode58-umi51672bins-ubs-13	d__Bacteria; p__Nitrospirota_A_437815; c__Thermodesulfovibrionia; o__Thermodesulfovibrionales; f__UBA6898; g__GW-Nitrospira-1; s__GW-Nitrospira-1 sp002839535	1.0
RS-GCF-017565425.1-NZ-JAGEMK010000016.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae; g__Actinotalea; s__	1.0
MJ031-1-barcode27-umi26308bins-ubs-13	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Dyadobacter_906143; s__Dyadobacter bucti	1.0
MJ007-1-barcode38-umi16798bins-ubs-16	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Solibacillus; s__Solibacillus silvestris	1.0
MJ030-2-barcode58-umi67793bins-ubs-8	d__Bacteria; p__Myxococcota_A_473307; c__UBA4151; o__UBA4151; f__UBA4151; g__CACGMS01; s__	1.0
MJ010-1-barcode26-umi62720bins-ubs-12	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Acetivibrionales; f__DSM-27016_98371; g__Ruminiclostridium; s__Ruminiclostridium hungatei	1.0
MJ007-2-barcode68-umi2246bins-ubs-212	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium; s__	1.0
MJ034-1-barcode32-umi17472bins-ubs-15	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tenuifilaceae; g__SB25; s__SB25 sp008933525	1.0
RS-GCF-003413715.1-NZ-QURG01000103.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__Aeribacillaceae; g__Aeribacillus; s__Aeribacillus composti	1.0
MJ030-1-barcode25-umi63040bins-ubs-8	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Mobilitalea; s__	1.0
JX843738	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504721; f__Hyphomicrobiaceae; g__Hyphomicrobium_A; s__Hyphomicrobium_A aestuarii	1.0
G005882715	d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SM23-28-2; f__RBG-16-64-32; g__CF-163; s__CF-163 sp005882715	1.0
MJ031-1-barcode30-umi26419bins-ubs-11	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Acetivibrionales; f__; g__; s__	1.0
MJ020-2-barcode52-umi63603bins-ubs-5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597432; f__Rhodocyclaceae; g__Accumulibacter; s__	1.0
MJ030-2-barcode59-umi16109bins-ubs-37	d__Bacteria; p__Bdellovibrionota_E; c__Bdellovibrionia_A_473294; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__Bdellovibrio bacteriovorus_E	1.0
G001025035	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__Microtrichaceae; g__IMCC26207; s__IMCC26207 sp001025035	1.0
MJ030-2-barcode58-umi46644bins-ubs-14	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Dinghuibacter; s__	1.0
MJ010-1-barcode26-umi72863bins-ubs-9	d__Bacteria; p__Desulfobacterota_B; c__Binatia; o__UBA9968; f__UBA9968; g__; s__	1.0
AJ227801	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas mediterranea	1.0
KT950744	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Panacibacter_956521; s__Panacibacter ginsenosidivorans	1.0
MJ034-1-barcode32-umi19418bins-ubs-12	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Verrucomicrobium; s__Verrucomicrobium spinosum	1.0
RS-GCF-902363785.1-NZ-CABJBE010000018.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_306089; f__Bacillaceae_H_294103; g__Bacillus_P_294101; s__	1.0
GQ339906	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola_A_392027; s__Marmoricola_A_392027 pocheonensis	1.0
GB-GCA-000471925.1-CP006668.1--2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_580492; g__Cupriavidus; s__	1.0
MJ020-1-barcode41-umi100235bins-ubs-5	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_T; s__	1.0
MJ030-2-barcode58-umi47666bins-ubs-13	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__SJA-28; f__OLB5; g__OLB5; s__OLB5 sp001567545	1.0
G900188485	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae; g__Asanoa; s__Asanoa hainanensis	1.0
MJ034-1-barcode32-umi23247bins-ubs-7	d__Bacteria; p__Bdellovibrionota_E; c__Bdellovibrionia_A_473294; o__Bdellovibrionales; f__SG-bin7; g__SG-bin7; s__SG-bin7 sp002083485	1.0
RS-GCF-001550375.1-NZ-LRTR01000508.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Streptomycetales_400645; f__Streptomycetaceae_400641; g__Streptomyces_G_399870; s__	1.0
RS-GCF-004337475.1-NZ-SJZJ01000039.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392796; s__	1.0
GB-GCA-902805985.1-CADCUW010000313.1	d__Bacteria; p__Actinobacteriota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__; s__	1.0
HE616165	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Phreatobacteraceae; g__Phreatobacter; s__Phreatobacter oligotrophus	1.0
MJ020-1-barcode41-umi203bins-ubs-867	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__NS11-12g_892060; f__; g__; s__	1.0
MJ020-1-barcode31-umi98619bins-ubs-4	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae_433871; g__PSRF01; s__PSRF01 sp002427845	1.0
MJ030-2-barcode58-umi112204bins-ubs-4	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Haloferula_776278; s__	1.0
LC102386	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces_B_382064; s__Agromyces_B_382064 humi	1.0
MJ030-1-barcode42-umi42316bins-ubs-12	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Koribacteraceae; g__Koribacter; s__Koribacter versatilis_A	1.0
MJ034-1-barcode26-umi17818bins-ubs-13	d__Bacteria; p__Bacteroidota; c__Kapabacteria; o__OLB7; f__OLB7; g__OLB7; s__OLB7 sp001567195	1.0
FM882231	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Micromonosporaceae; g__Dactylosporangium; s__Dactylosporangium darangshiense	1.0
MJ034-1-barcode32-umi23343bins-ubs-6	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__Polyangiaceae; g__Aetherobacter; s__Aetherobacter fasciculatus	1.0
MJ020-1-barcode31-umi32381bins-ubs-14	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__VFJQ01; s__VFJQ01 sp009885995	1.0
MJ034-1-barcode41-umi11416bins-ubs-30	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__; g__; s__	1.0
MJ034-1-barcode49-umi3792bins-ubs-119	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium fluviale	1.0
MF398391	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__DSM-1321_300422; g__Pradoshia; s__Pradoshia eiseniae	1.0
MJ031-1-barcode42-umi6738bins-ubs-76	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methylotenera_A_557637; s__	1.0
KC771032	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus_B; s__Deinococcus_B soli	1.0
MJ032-2-barcode69-umi16172bins-ubs-33	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Chryseolinea; s__Chryseolinea serpens	1.0
MJ020-2-barcode52-umi46982bins-ubs-10	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__; s__	1.0
MJ034-1-barcode32-umi12842bins-ubs-26	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Methylacidiphilales; f__JAAUTS01; g__; s__	1.0
MJ020-2-barcode70-umi66147bins-ubs-6	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Vallitaleaceae_A_116062; g__; s__	1.0
MJ032-2-barcode62-umi21400bins-ubs-27	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lutisporales; f__Lutisporaceae; g__Lutispora; s__Lutispora thermophila	1.0
MJ034-1-barcode40-umi21326bins-ubs-8	d__Bacteria; p__Desulfobacterota_G_459546; c__Desulfuromonadia; o__Geobacterales; f__Pseudopelobacteraceae; g__Oryzomonas; s__	1.0
MJ030-1-barcode25-umi99628bins-ubs-3	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaera; s__Pedosphaera parvula	1.0
MJ034-1-barcode33-umi7601bins-ubs-56	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae_900466; g__Chryseolinea; s__	1.0
MJ030-2-barcode59-umi64876bins-ubs-11	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Thiobacillaceae; g__Thiobacillus; s__Thiobacillus thiophilus	1.0
MJ032-1-barcode26-umi44855bins-ubs-7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_574758; g__Massilia; s__Massilia tieshanensis	1.0
KU253627	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501550; f__Rhizobiaceae_A_501550; g__Aureimonas_A_501548; s__Aureimonas_A_501548 glaciei	1.0
G009379915	d__Bacteria; p__Actinobacteriota; c__UBA4738_401429; o__CADDZG01; f__WHSQ01; g__WHSV01; s__WHSV01 sp009379915	1.0
MJ030-2-barcode65-umi104716bins-ubs-3	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Solibacter; s__Solibacter usitatus_A	1.0
MJ020-2-barcode70-umi71953bins-ubs-5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__; s__	1.0
MJ030-1-barcode25-umi56379bins-ubs-9	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Sporosarcina; s__Sporosarcina thermotolerans	1.0
KX352244	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501059; f__Rhizobiaceae_A_501059; g__Pararhizobium; s__Pararhizobium arenae	1.0
MJ020-1-barcode31-umi85334bins-ubs-5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__SG8-41; g__UBA5216; s__UBA5216 sp902825845	1.0
MJ020-1-barcode31-umi84340bins-ubs-4	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__VFJQ01; s__VFJQ01 sp009885995	1.0
MJ034-2-barcode60-umi1242bins-ubs-329	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Niastella; s__	1.0
MJ034-1-barcode33-umi16050bins-ubs-17	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595427; f__Burkholderiaceae_A_595427; g__; s__	1.0
GB-GCA-003326215.1-LXQD01000103.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Arenimonas_613591; s__Arenimonas metalli	1.0
MJ030-2-barcode58-umi98237bins-ubs-4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595427; f__Burkholderiaceae_A_595427; g__; s__	1.0
MJ030-1-barcode49-umi761bins-ubs-192	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnotalea; s__	1.0
RS-GCF-001157605.1-NZ-CKQU01000080.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_310392; f__Bacillaceae_G_310392; g__Bacillus_A; s__	1.0
KC222646	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Frigidibacter_493143; s__Frigidibacter mobilis	1.0
RS-GCF-001500125.1-NZ-LQIV01000035.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium litorale	1.0
MJ030-1-barcode42-umi83203bins-ubs-5	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaera; s__Pedosphaera parvula	1.0
KU201963	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides_A_392796; s__Nocardioides_A_392796 zeicaulis	1.0
AB267715	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Olivibacter_887612; s__Olivibacter soli	1.0
KF309177	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Paracraurococcus_506929; s__Paracraurococcus ruber_A	1.0
MJ030-2-barcode59-umi107714bins-ubs-4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__	1.0
MJ009-1-barcode35-umi43285bins-ubs-8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cytophagaceae; g__Sporocytophaga; s__	1.0
GB-GCA-900470325.1-UCAJ01000032.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501058; f__Rhizobiaceae_A_501058; g__Rhizobium_A_501058; s__	1.0
MJ032-1-barcode26-umi87699bins-ubs-3	d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacteraceae; g__; s__	1.0
MJ030-1-barcode25-umi96085bins-ubs-4	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__DSM-18226_301387; g__; s__	1.0
AF539697	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Rhodoglobus; s__Rhodoglobus amurskyensis	1.0
G001426485	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium; s__Aeromicrobium sp001426485	1.0
MJ030-2-barcode58-umi62914bins-ubs-9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Ramlibacter_588642; s__Caenimonas terrae	1.0
EU030687	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter_887417; s__Pedobacter borealis	1.0
MJ020-2-barcode70-umi57346bins-ubs-7	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Mobilitalea; s__	1.0
